exports_goods_serv,ext_debt_stock,fdi_inflow,gdp_current,gdp_grow,gross_cap_form,immun_measles,imports_goods_percent,life_expect,mort_under_5,net_off_dev,pop_grow,urban_pop_grow,mal_deaths,corrupt_est,gov_effectiveness_est,poli_stability_est,reg_qual_est,rule_law_Est,voice_acc_est,mal_dummy
0.06359376208714962,0.0015853853067843509,0.001597620080202469,0.0018729980278746634,0.039759747408735585,0.05277293656588498,0.07896569014920048,0.05954537486687294,0.08751280075513447,0.10007615040550524,0.03697295779756827,0.08563589918864224,0.08191605022623949,0.09260531455169768,-0.06020611427842361,-0.05754137632282786,0.02871563300116572,-0.0456638693666243,-0.07388038728101744,0.023791410821001693,1
0.04961522879115123,0.0008901896107612665,0.009426950783803388,0.0005146368413038795,0.08471846417982373,0.13475575338787282,0.09475882817904058,0.145547828641807,0.07377274766124224,0.14117556392378824,0.02329351278776961,0.06947639128251151,0.06727820055529794,0.16247545460178345,-0.08551092968161172,-0.12566191493823156,-0.015193669514161049,-0.09344403925683359,-0.09513611949618357,-0.029142206934144658,1
0.06337267713319955,0.0010258375514486976,0.008067485249718058,0.001400372357289468,0.06511879037036639,0.03982928050475066,0.10829580363318923,0.06325646899134871,0.08394561510260516,0.07243080498961982,0.04384014906754752,0.08749042843700854,0.07561217195233469,0.04592583577163949,-0.042293208644436406,-0.04483932562060793,-0.006576699366885968,-0.09237005063336194,-0.01727026223655666,-0.03509138225347361,1
0.06823731035604196,0.009834475699838753,0.017861590958785367,0.006949347823048985,0.06037108144173277,0.11169852608690642,0.10942388492103496,0.07225990441990279,0.08880515290590672,0.06017470185524395,0.15492383505073182,0.09086406902439341,0.10998668173114504,0.025881793196015003,-0.07678228541747723,-0.07288045963579126,0.004641159389702489,-0.05177912543041023,-0.05896355890623396,-0.025167372717115905,0
0.0491085554909825,0.0015260393327335999,0.008345332220188052,0.0016506889161549603,0.14151765798043245,0.09397074199454292,0.08460609658842909,0.06545761977396058,0.08633793516352334,0.09998399925411897,0.048949339372412075,0.11908052452932814,0.07950021965490808,0.16293282412684054,-0.06509516295029175,-0.07195755725000584,-0.10356100406105045,-0.07841913108595909,-0.0721390059472953,-0.040697564421281855,1
0.0880993517108346,0.006333063230844439,0.05596631833752748,0.0028707633324434093,0.09737441654829507,0.15877073830758243,0.0958869094668863,0.16482784574353979,0.07920209527647519,0.08874155878499222,0.11372068743085634,0.08409033902793686,0.08861158541235391,0.09774619805518081,-0.05765236193923072,-0.06641564205221583,0.03522239156639322,-0.059104888619002274,-0.06528176768570455,-0.028262661422660068,1
0.17062363886568682,0.037557523577832486,-0.014487734888792575,0.022405957716631487,0.11459633521619567,0.08548650271086651,0.07332528370997188,0.0809824642221031,0.0840557587518187,0.096758708955599,0.013404757358999491,0.10988931158924918,0.09876853678246157,0.026753400784919137,-0.1286824154625785,-0.1043142054204036,-0.03511674974681314,-0.12789089339161222,-0.14140674483751947,-0.15388750639681933,0
0.04745526834917525,0.0032046825987405597,0.012006958366739052,0.004761266014784191,0.05148076434059729,0.08186936516430758,0.09024650302765769,0.0635286127082562,0.086671303275143,0.0622941783371285,0.09009754946212772,0.09717980689171495,0.11883601978291632,0.05306232452719467,-0.10026656985587419,-0.06008398525533265,-0.07838046637136076,-0.031516691285908116,-0.03877951451707258,-0.07056984002824188,1
0.08112712656962939,0.0021364550658270398,0.0032647019030224364,0.002205586462730912,0.08656478152932177,0.0790284770672587,0.09814307204257774,0.07822859578215552,0.08572700505588556,0.10367004530957036,0.06317815968380908,0.09155143368437599,0.10749844390386375,0.1659941119701911,-0.04857707497864711,-0.06577286956963102,-0.051696048106624246,-0.015674874443746507,-0.04865203874724857,-0.04360634309395809,1
0.06779590703266843,0.010088815588627688,0.013693886401735448,0.008822345850923648,0.06121699324483931,0.06884291096986989,0.10491155976965207,0.08025474045405902,0.09201987888095269,0.05031452865691148,0.14558445492356004,0.0813288380486006,0.08919630966587656,0.006010152423349339,-0.11092353267419698,-0.05515432718530483,-0.11937390313088025,-0.039545659270352015,-0.09175792369194846,-0.04115168575245983,0
0.08496494338117293,0.0025942668656471195,0.003949396223109209,0.002170577153798675,-0.011225077975692522,0.05508261328227471,0.07558144628566332,0.070603979100022,0.08243884998136387,0.11159504432879085,0.05471778003919464,0.09018224367682341,0.10472632846633483,0.1305405839087061,-0.0837241875800129,-0.1050692997064391,-0.18349574554690423,-0.05417484577685792,-0.07475963777258837,-0.07085352287492233,1
0.07966342438562037,0.0032979405579631684,0.005229476908488827,0.0050938544496404396,0.06094943619930857,0.07299774611320692,0.09250266560334913,0.06835620330976785,0.08234779789801401,0.0937177209598516,0.03279770550542089,0.08342288635078025,0.07971357285565145,0.09789511674363482,-0.12794577564119516,-0.09465621683720872,-0.05308405822279762,-0.12247157573126746,-0.11600795721759524,-0.14607107167069372,1
0.12310011600560067,0.010173595551557332,0.032647019030224364,0.007229422294506878,0.12466591162060843,0.05439231025146802,0.09927115333042347,0.11925800448766073,0.09064088039279912,0.057870923070586826,0.09888755428770116,0.07237252491756692,0.07555987517918596,0.11085157837004286,-0.012838713062093061,-0.005115691056993042,0.011788642085057359,0.01689703944675778,0.0011689702059865142,0.061677026218685954,1
0.09622061043864515,0.018227692029873552,0.07015636004367364,0.07982122436549967,0.056747700782778805,0.04795252386502534,0.04737941408952029,0.02932575159077364,0.07605198690896785,0.12136306637573703,0.10548005790688124,0.08188499882667924,0.09532229139514159,0.09155275604743095,-0.11859353361254173,-0.10503571700506954,-0.1841943417667196,-0.09395438793178942,-0.1276769419398412,-0.10012115651930291,1
0.07483274942680503,0.3331852543135026,0.2381545461171382,0.3203351767299658,0.07319890004067964,0.12292781500675813,0.09363074689119485,0.07059277010952152,0.0991953704817177,0.04791859872086808,0.09229505066852109,0.037618311797521294,0.04863118569299283,0.003877981426937512,-0.05206157812272642,-0.01801945932233573,-0.11629529918271779,-0.06234874598016445,-0.008015370849564642,0.05711608093470769,0
0.14923847281037533,0.008088008463488078,0.0032746250091106504,0.0046912473969197175,0.14363137220973984,0.051577967370067104,0.08347801530058337,0.10104890442435129,0.07970141315290993,0.09233545368905734,0.15986821276511687,0.07440226405584495,0.06800243301822467,0.11170093370340706,-0.08423206533513576,-0.11578063195898756,-0.11396372866160644,-0.10087045055228273,-0.12021168323418761,-0.11120682157546201,1
0.11733185506828506,0.001992329128846644,0.005755401531164174,0.002170577153798675,0.11916276107144637,0.09969607083240141,0.07106912113428043,0.09509139802431661,0.07626052555147882,0.12965667000050266,0.02609532682592114,0.10295542397044896,0.0773445725642444,0.06250261775827212,-0.1332603956028776,-0.1569265034122417,-0.09417897859844548,-0.14141718395674413,-0.16329561448402333,-0.19199323337423138,1
0.1010727396378357,0.0012547434513587375,0.00601340228945774,0.0013373556012114419,0.07937737130377304,0.08341549433995539,0.06542871469505183,0.1209023061259226,0.08503824010280352,0.10449940567204692,0.03477545659117491,0.06712939618631515,0.06248966718532717,0.11213850284835586,-0.10566713789255776,-0.13373430671156578,-0.11608802040761958,-0.13456211419450737,-0.1567816825558191,-0.14497122869858386,1
0.12225734829469237,0.004849413879575662,0.01716697353261038,0.004463686888860179,0.10192428155772466,0.10179468734314712,0.09250266560334913,0.08811377457531967,0.08591498355054333,0.06920551469109985,0.05257521636296112,0.09477005736664469,0.08941350124661865,0.025755359325357705,-0.02883816074969046,-0.050192730764633646,0.05961858023753567,-0.056271589022865706,-0.04067682166226308,-0.018992252017583103,0
0.07288771225600565,0.0014412593698039553,0.0027983159168763743,0.0019430166457391367,0.06454418738648546,0.04897027050396635,0.08347801530058337,0.060612697170365104,0.08788288341649197,0.0979566739236207,0.027908265321195662,0.08545052854240405,0.0815983538823848,0.08610160578225096,-0.08688465846776793,-0.05431493884313238,0.03286582672475111,-0.04992889883291919,-0.06523428488448377,0.017799597283487206,1
0.10036491691256741,0.001127573506964271,0.007164482595690575,0.0006651768697124973,0.2036685649363175,0.08808001964644052,0.09701499075473202,0.13633067467153429,0.07492411594102115,0.13481713447813462,0.02417251327032695,0.06872069121964614,0.06666990320792653,0.14533112727648187,-0.09648037101408648,-0.1291974798137415,-0.025250965569409752,-0.0927291370198415,-0.09507339942729448,-0.04584859576371048,1
0.07992329657064637,0.001127573506964271,-8.821641312422328e-5,0.0010555306643069366,0.025298637946896307,0.03862598611664477,0.10152731590611491,0.09412175105017453,0.0861014934632116,0.06561161978703475,0.06427691028700576,0.08731501240771719,0.07691523255822631,0.04508209011363166,-0.047839623656496605,-0.050448458924685954,-0.00024229427574797106,-0.09271712307522058,-0.02436171779677995,-0.02946704095183046,1
0.05798934231242927,0.011190955106713064,0.020739291724367455,0.007999627091016086,0.09097726358965698,0.12011496184768065,0.1116800474967264,0.06688717600017513,0.09016799699217565,0.057686620767814265,0.18843572844823056,0.09143097250776877,0.10977152210597418,0.024723730698983516,-0.07852823946176701,-0.07481480636954171,-0.014623237964292183,-0.04339901002179389,-0.052680424802119756,-0.029138489316194206,0
0.051787945867014594,0.0016955992585928887,0.007134713277425933,0.0017854747555440715,0.07130427444778237,0.09524734664014137,0.09024650302765769,0.06620450223554346,0.08731454218655009,0.0949156859278733,0.04378521153738768,0.11934169951916929,0.07967659297164299,0.1602688915808192,-0.06198544129176258,-0.07599095984858038,-0.11922579532030093,-0.0742959215543001,-0.07346895877726584,-0.043794912115229345,1
0.08157198707239871,0.011190955106713064,0.06648481079103442,0.002975791259240119,0.09341914400701393,0.1730656981769358,0.09701499075473202,0.17254874106594198,0.08069711174180037,0.08505551272954083,0.1269056946692165,0.08457669619838534,0.08868989278055156,0.09162633073833337,-0.061219262842454845,-0.06464293710299207,-0.020472296826949545,-0.05310568383146668,-0.09084311957581814,-0.036649321548262316,1
0.15478426636119863,0.04654419964837479,-0.07065251534808434,0.02398137661858214,0.06646689148322464,0.08380479652620686,0.06655679598289754,0.08144514232723055,0.08525705881924109,0.09086103526687678,0.01571213362571252,0.10848968228769233,0.09733029307579673,0.026196546541368618,-0.13285281934257492,-0.12893090526332218,-0.03528912126083085,-0.13902731892468906,-0.14122363030501428,-0.15926318195316916,0
0.0505838018895524,0.007257164826777563,0.010915416697035501,0.005041340486242085,0.04811955433477958,0.09922196827372791,0.09363074689119485,0.0603209540532164,0.08794015811408303,0.05833167882751825,0.09339380127171776,0.09879248883223153,0.11934170909943607,0.04358459149698964,-0.10576461942221205,-0.06176249842193296,-0.07564959105935197,-0.0321678971974128,-0.03801319579223339,-0.07892455723653143,1
0.0825878250648224,0.002178845047291862,0.004862321983224905,0.0023456236984598588,0.07770948408161477,0.07600531433384049,0.09250266560334913,0.08346410398800179,0.08655381671598188,0.0997996969513464,0.05768440666782568,0.09106927086539134,0.10678939664369429,0.15594791190613308,-0.05306128620530167,-0.06965742680535578,-0.06885751298960285,-0.023078286486266048,-0.05908338531381856,-0.036522164715826366,1
0.06077468148398966,0.011699634884290933,0.011113878818799784,0.00964506461083121,0.07886448729991533,0.06445107627010385,0.10603964105749779,0.07499265421273765,0.09313600119298326,0.04865580793195835,0.18184322482905046,0.07997940480082952,0.08862785269260687,0.012175579304592923,-0.10460975239295708,-0.04819920848615982,-0.10525675731250674,-0.039595666820299885,-0.07920757219095544,-0.030349617751797724,0
0.07607142899340148,0.002924908721072733,0.0030563166751699407,0.002310614389527622,0.030789117038470207,0.061942204458087784,0.06994103984643471,0.09005439059854509,0.08308943180271855,0.10754039366779432,0.07691254222376757,0.08860914990465388,0.10268654343473221,0.1322123961791719,-0.07974156497753578,-0.09516875885042102,-0.15533839420395998,-0.0654191198709774,-0.08343957848723339,-0.04068046337870979,1
0.0779845321981829,0.004391602079755582,0.005427939030253109,0.005671508047022345,0.0725000516007222,0.0738920939153893,0.09363074689119485,0.06783408345695813,0.08308649463873952,0.0895709191474688,0.041313022680195155,0.08302521715880262,0.07913808840171613,0.09858583622283919,-0.1222577638890263,-0.09684298194813953,-0.04800761340538887,-0.12363014990995157,-0.11705886087585944,-0.1482608916288142,1
0.07878248895178556,0.013649574031672754,0.032051632664931516,0.01092290438685785,0.0980999952237862,0.08492466248921379,0.10039923461826919,0.08097765470393159,0.09114607259719192,0.05510638852899829,0.07306691511257919,0.07097900829461534,0.07411906448073703,0.10186282279329524,-0.009801255546878893,-0.01036928622008082,0.005466648464525764,0.011157420263962128,0.0166119744028834,0.0627497591768187,1
0.055054227903029176,0.020771090917762886,0.055172469850470356,0.0890986912325424,0.08949821977539746,0.04777647049910869,0.04850749537736601,0.02935550025296207,0.07670110014833299,0.11970434565078392,0.13844257600278162,0.08176242005588176,0.09410755617287052,0.08946361785015794,-0.12388177979929171,-0.10456804679340469,-0.18837996590930348,-0.08698953102469088,-0.12404561591263086,-0.09909284909567803,1
0.07756696284268831,0.36201044170958174,0.27983159168763744,0.32558657306980127,0.085671776416079,0.1090659394267127,0.09363074689119485,0.06416561010815863,0.09976224312967007,0.04524621533066582,0.13514632419319159,0.036133678880926355,0.048076340232238605,0.0038149374131247306,-0.052487869619471605,-0.018081185718826654,-0.11087105356944253,-0.062065923744884385,-0.006384348322902201,0.06188119493681852,0
0.12667433586643936,0.008359304344862942,0.0040486272839913495,0.005478956847895043,0.11925459214616582,0.06639103587881165,0.07783760886135477,0.08716074026784805,0.08063396271625127,0.08929446569330994,0.06977066330298916,0.07564677852920797,0.06868193274347119,0.0919090101381982,-0.07461236279738823,-0.09758458412565243,-0.09459452834469331,-0.09711174752921002,-0.1008070451352969,-0.10740928913760853,1
0.10237879760131201,0.002467096921252653,0.005160015165871328,0.0022756050805953854,0.07646744536949997,0.093772964718865,0.06430063340720611,0.0882617621245143,0.0769331361026762,0.12606277509643757,0.025216326343363796,0.10235146142808378,0.07856827179783707,0.05793625573594402,-0.1370697830790867,-0.14639264509031444,-0.09826998331758376,-0.13079490514039133,-0.15398640134672545,-0.19656318673247417,1
0.08073834480712015,0.0015006053438547066,1.8853901567606776e-6,0.0014668900442607177,0.052786457986759024,0.07531304297952493,0.060916389543668945,0.12184828684527559,0.08583421154112006,0.10247208034154866,0.025710764114802304,0.06827293525921395,0.0631705671532061,0.10703091595065377,-0.1055032147375928,-0.12371420258447591,-0.1109322089260642,-0.13205817603295628,-0.15319702623001977,-0.14617545094391787,1
0.12347680026332052,0.005332659668274634,0.020838522785249596,0.004901303250513138,0.06784447356619891,0.10911497441018762,0.09024650302765769,0.09027160026451841,0.08774189954549864,0.06680958475505645,0.06317815968380908,0.09590145574944815,0.09025670311166857,0.03173911634816838,-0.031120070475646605,-0.0519149246325759,0.03932102717516305,-0.06251050563408336,-0.029801968133692413,-0.015162462094744197,0
0.08409329870901192,0.0017125552511788175,0.0035723181917570734,0.0021880818082647938,0.09647551468295103,0.06046426300060046,0.07670952757350905,0.07142909760398662,0.08825002891387046,0.09583719744173616,0.03625876990549043,0.08523883601406443,0.08117412202338256,0.08022117922998345,-0.07548033387417574,-0.051590481585446345,0.02716717576351945,-0.05285401081374381,-0.06334016330841107,0.022233700302702244,1
0.08731480126487165,0.0011869194810150221,0.00426693561793206,0.0008612289997330227,0.27790903530048766,0.04411374450668036,0.0958869094668863,0.13284669146877845,0.07597121489954457,0.1288273096380261,0.024666951041765455,0.06812441203472133,0.0660667363144275,0.1314394971404809,-0.09188670862146213,-0.12917081181798978,-0.015759527942229443,-0.09326187831605565,-0.09568217727939927,-0.048985564685891415,1
0.10876628665734335,0.0013310454179954177,0.004475320845784556,0.0009662569265297329,0.06975975801507277,0.0407194338628133,0.09927115333042347,0.09622453765503546,0.08801358721355872,0.058884585735835965,0.062079409080612394,0.08669575437836177,0.07813913856632346,0.04866631400929154,-0.06161274942068786,-0.05058647897858831,-0.018563970081466298,-0.09034614275084626,-0.018075153079769653,-0.025559195350562693,1
0.05511310377855359,0.012377874587728087,0.014090810645264011,0.008752327233059175,0.09031825210346563,0.12070484450848883,0.10942388492103496,0.061621733161364406,0.09147503496284302,0.05519853968038457,0.14558445492356004,0.0916953434368584,0.10916852127234913,0.026378569085907702,-0.07653033471679532,-0.06904645564418715,-0.05385988337526708,-0.04373203762169725,-0.04401031925366707,-0.02749058366700462,0
0.04863666011130779,0.0017040772548858531,0.008166716310600198,0.0019080073368069,0.08910650882005733,0.09972754265901942,0.09024650302765769,0.06728763207758137,0.08821772011010115,0.09076888411549049,0.05043265268672759,0.1191170392691767,0.08142353473995739,0.1495999393868144,-0.06967286920908194,-0.07338305121896814,-0.10606034591448674,-0.09467572573955539,-0.07192524980415012,-0.027901723615263167,1
0.09541980930355082,0.011614854921361287,0.04961553044107046,0.0030983238405029477,0.09925355049781659,0.16943419262529186,0.09814307204257774,0.18107283439160232,0.08233164349612936,0.0822909781879523,0.1159181886372497,0.08547861624699102,0.08905072329980226,0.08332503766277427,-0.06819328014785062,-0.07617434711739,-0.030307322926760027,-0.05345354753202704,-0.09025784364972221,-0.03517301256454713,1
0.13632482940015653,0.04823979890696768,0.03631856828286358,0.02555679552053279,0.06469717928267177,0.08815642096876267,0.06317255211936039,0.07822266481616773,0.08631737501567015,0.08570057078924483,0.012910319587560986,0.10682634235058697,0.09576146800663621,0.027165596274724514,-0.14646473033561155,-0.11844268821475655,-0.030057406781344605,-0.13035445098408624,-0.12454194094720694,-0.16378880986661815,0
0.04579032920186625,0.0073334667934142434,0.010518492453506938,0.005689012701488463,0.06850283911727682,0.08405127870120657,0.0958869094668863,0.04777887631865878,0.08909740072181999,0.054737783923453145,0.08954817416052939,0.10239221945039133,0.1215726577555537,0.03968898296391801,-0.11006395048658991,-0.05285916141496269,-0.08488924540854745,-0.028355757836684824,-0.04325914868966774,-0.08364594633213272,1
0.08214561593248819,0.002161889054705933,0.003542548873492431,0.0024331469707904504,0.058046096766744396,0.06174772469008164,0.09927115333042347,0.07202061752739594,0.08730719927660252,0.0962058020472813,0.06153003377901406,0.09046738721835822,0.10607983889101057,0.14389393734431713,-0.0471520086252089,-0.06101274827575758,-0.07099871716831002,-0.04074148854624148,-0.06095495172393488,-0.050309651513066274,1
0.05580783356463903,0.014327813735109909,0.00814687009842377,0.010747857842196666,0.07186765167798387,0.07190768988754387,0.10716772234534351,0.07452679852534146,0.09418750589747524,0.047273540661164085,0.14613383022515838,0.07817476778814121,0.08756458217536002,0.016172787419471063,-0.09467185026064918,-0.03513682361999824,-0.11565821911808823,-0.04169413764780639,-0.046431073324349106,-0.020766070527048295,0
0.06879675046338524,0.0029333867173656973,0.0014289272767028292,0.0025206702431210424,0.09504342948883335,0.06462865558201036,0.06881295855858899,0.08600323103567109,0.08376204235391592,0.10367004530957036,0.06812253739819414,0.08863540376595247,0.10176303253562845,0.1274025429895191,-0.07561072175993809,-0.11585167634292692,-0.15460119253778168,-0.07943667658870898,-0.07176398872132712,-0.023078228712799714,1
0.07606390720490203,0.004891803861040484,0.0072041750200434315,0.006126629063141422,0.0789366451837933,0.07711698028457475,0.08799034045196626,0.06803508866606639,0.08383106570742307,0.08560841963785855,0.047026525816817884,0.08251548667213689,0.07849491240644808,0.097508946990743,-0.11807376737118008,-0.08338061930854136,-0.09554415016550884,-0.11665722216409562,-0.09984958112503671,-0.13502698674145736,1
0.08790751961388012,0.01509083340147671,0.03334163645639935,0.009399999448305553,0.038870121578910406,0.09443571894612605,0.10378347848180634,0.08208789630740948,0.0916630134575008,0.052618307441568604,0.06153003377901406,0.06999944440853527,0.07297124562114325,0.0945348816622404,-0.019495190117301768,-0.029604384520303402,-0.0096340432596565,-0.0007644218440738971,0.005819232816747539,0.0662381716820923,1
0.05622919024359962,0.024247069397878306,0.04653936755372409,0.09575045992966737,0.08464700899135465,0.050657684384424195,0.049635576665211734,0.028115953157617172,0.07735315055167717,0.11841422953137593,0.13624507479638828,0.08139952571286196,0.09278054867424182,0.08585269205488663,-0.12930301067425895,-0.12501460995043995,-0.1921501305052806,-0.10766159979906659,-0.11686750396172081,-0.08389747178354179,1
0.07005484841242515,0.3882922302177715,0.3433394706522076,0.35709495110881434,0.09941070860773724,0.10985003123588818,0.0958869094668863,0.058612349050183865,0.10028358973594752,0.04257383194046356,0.1642632151779036,0.034991586632190236,0.04779672797205123,0.003818950817708984,-0.043417695113721066,-0.021676685070164348,-0.09001130418442754,-0.05904888069056646,-0.007044496261619768,0.059094968969731904,0
0.11979206537651042,0.008308436367105154,0.0043562435727259865,0.006196647681005895,0.1179755213323411,0.0632778973406751,0.06655679598289754,0.07761902397925768,0.08151804907393866,0.08625347769756253,0.05081721539784643,0.07649816455807208,0.06909988605348119,0.07885260422878118,-0.04251786248806319,-0.08789307608534672,-0.09355154989540666,-0.07840454555055762,-0.06587398280606756,-0.07259183813296073,1
0.10419596625868985,0.003153814620982773,-0.006708019715632727,0.0024331469707904504,0.09256563215999081,0.10822128437208586,0.050763657953057456,0.09589895338947699,0.07752497464445031,0.12265318249514502,0.02153551182265492,0.10070089028156312,0.07906386189540929,0.053955704203518605,-0.1334604305419809,-0.15768132363982285,-0.14151268342577025,-0.1528411133390861,-0.1268267514127049,-0.19032102022305808,1
0.08140293204918271,0.0016108192956632442,-0.0007323252293102,0.001536908662125191,0.04973671682210473,0.07314159853100773,0.05640406439228606,0.1131033235377595,0.08666983469315348,0.10118196422214067,0.03092982947998653,0.07154609116109582,0.0652843077048778,0.1003640396125707,-0.10726914184451415,-0.1298998073066019,-0.08616255766118082,-0.13930927077539723,-0.1515367432485586,-0.12269150142594892,1
